assay_chembl_id	assay_description	assay_type	confidence_score	confidence_desc	src_id	bao_format	target_chembl_id	target_name	target_type	organism	tax_id
CHEMBL869839	Inhibition of hERG channel by rubidium efflux assay at 5 ug/ml	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL869841	Inhibition of hERG channel by voltage clamp assay	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL906898	Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL906899	Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 300 nM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL906900	Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 1 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL908639	Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 100 nM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL855890	Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 1000 nM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL908645	Inhibition of hERG	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL869869	Inhibition of HERG potassium channel expressed in HEK cells by whole cell patch clamp method	F	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL909940	Displacement of [3H]dofetilide from hERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL908898	Activity at hERG expressed in HEK293 cells assessed as blockade of current at -50 mV by voltage clamp assay	F	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL907829	Activity at hERG expressed in HEK293 cells assessed as blockade of current at -50 mV at 7 uM by voltage clamp assay	F	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL908975	Binding affinity to hERG potassium channel	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL908401	Inhibitory activity against hERG by patch-clamp assay	F	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL855008	Binding affinity to hERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL907768	Binding affinity to hERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL907769	Binding affinity to hERG in HEK293 cells by patch clamp assay	F	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL855608	Inhibition of hERG at 30 uM	T	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL856405	activity against the human ether-a-go-go-related gene (hERG)-encoded potassium channel was determined using conventional or automated whole-cell electrophysiology	F	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854889	Inhibition of hERG in patch-clamp assay	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854891	Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	B	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854887	Prolonged QTc interval in anaesthetized dogs after 15 min infusion at 10mg/kg compared to vehicle	F	8	Homologous single protein target assigned	1	BAO_0000218	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854888	Prolonged QTc interval in anaesthetized dogs after 15min infusion at 30 mg/kg compared to vehicle	F	8	Homologous single protein target assigned	1	BAO_0000218	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854894	Inhibition of binding to hERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854895	Percent inhibition of binding to hERG at10uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854890	Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	B	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854892	Inhibition of binding to hERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL854893	Percent inhibition of binding to hERG at 10uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL907676	Inhibition of hERG expressed in HEK cells by whole cell patch clamp assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL907684	Inhibition of hERG expressed in HEK cells by whole cell patch clamp assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL863591	Displacement of [3H]Astemizole from hERG expressed in HEK293 cells at 10 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL855968	Inhibition of hERG potassium channel	T	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL912233	Blockade of current at hERG expressed in HEK293 cells at 3 ug/mL	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL912234	Blockade of current at hERG expressed in HEK293 cells at 1 ug/mL	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL907268	Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL907269	Inhibition of human ERG potassium channel in HEK293 cells by patch clamp assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL910704	Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL912510	Inhibition of hERG	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL853924	Activity at HERG potassium channel	F	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL856827	Displacement of [35S]MK-499 from hERG potassium channel expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL855770	Binding affinity to hERG expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL919944	Blockage of current at human ERG expressed in HEK293 cells at 0.35 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL913858	Displacement of [35S]MK4999 from human ERG expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL914485	Inhibition of hERG receptor	T	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL914756	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current at 2 uM by patch clamp assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL914757	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current at 0.5 uM by patch clamp assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL914758	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current by patch clamp assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL916132	Inhibition of hERG	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL916135	Inhibition of hERG up to 30 uM	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL903920	Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL906593	Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL906594	Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL886338	Displacement of [3H]dofetilide from human ERG by fliter binding assay	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL887480	Displacement of [3H]dofetilide from human ERG at 300 uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889047	Inhibition of human ERG expressed in human embryonic kidney cells at 10 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889158	Inhibition of hERG at 10 uM	T	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889269	Inhibition of hERG by patch clamp assay	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889315	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells by SPA	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889314	Binding affinity at hERG expressed in HEK293 cells by fluorescence polarization assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889313	Ratio of Ki for hERG by SPA to Ki for hERG by fluorescence polarization assay in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889312	Blockade of hERG expressed in HEK293 cells by whole-cell patch clamp method	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889309	Inhibition of hERG expressed in HEK293 cells at 25 nM by whole-cell patch clamp method	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889308	Inhibition of hERG expressed in HEK293 cells at 3 nM by whole-cell patch clamp method	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889316	Inhibition of hERG expressed in HEK293 cells at 1000 nM by whole-cell patch clamp method	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL888452	Inhibition of hERG at 30 uM by patch clamp method	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL888509	Inhibition of human ERG potassium channel	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL890380	Inhibition of hERG by patch clamp method	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL889970	Inhibition of human ERG channel	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL890046	Inhibition of hERG	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL893743	Inhibition of hERG expressed in CHO cells by cell voltage clamp assay	T	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL895731	Inhibition of hERG	T	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL895464	Displacement of [3H]dofetilide from hERG expressed in CHO cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL895478	Binding affinity to hERG expressed in CHO cells by patch clamp assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
