assay_chembl_id	#Compounds
CHEMBL3430586	1
CHEMBL3430588	1
CHEMBL3430589	1
CHEMBL3430590	1
CHEMBL3430591	1
CHEMBL3430592	1
CHEMBL3430593	1
CHEMBL3430596	1
CHEMBL3430597	1
CHEMBL3430598	1
CHEMBL3430602	1
CHEMBL3430604	1
CHEMBL3430606	1
CHEMBL3430608	1
CHEMBL3430615	1
CHEMBL3430617	1
CHEMBL3430618	1
CHEMBL3430619	1
CHEMBL3430620	1
CHEMBL3430621	1
CHEMBL3430622	1
CHEMBL3430624	1
CHEMBL3430625	1
CHEMBL3430626	1
CHEMBL3430627	1
CHEMBL3430628	1
CHEMBL3430629	1
CHEMBL3430630	1
CHEMBL3430631	1
CHEMBL3430632	1
CHEMBL3430633	1
CHEMBL3430634	1
CHEMBL3430635	1
CHEMBL3430636	1
CHEMBL3430637	1
CHEMBL3430638	1
CHEMBL3430639	1
CHEMBL3430640	1
CHEMBL3430641	1
CHEMBL3430642	1
CHEMBL3430643	1
CHEMBL3430644	1
CHEMBL3430645	1
CHEMBL3430646	1
CHEMBL3430647	1
CHEMBL3430648	1
CHEMBL3430649	1
CHEMBL3430650	1
CHEMBL3430651	1
CHEMBL3430652	1
CHEMBL3430653	1
CHEMBL3430654	1
CHEMBL3430655	1
CHEMBL3430656	1
CHEMBL3430657	1
CHEMBL3430689	1
CHEMBL3430690	1
CHEMBL3430691	1
CHEMBL3430692	1
CHEMBL3430693	1
CHEMBL3430694	1
CHEMBL3430695	1
CHEMBL3430696	1
CHEMBL3430697	1
CHEMBL3430698	1
CHEMBL3430699	1
CHEMBL3430700	1
CHEMBL3430701	1
CHEMBL3430702	1
CHEMBL3430703	1
CHEMBL3430704	1
CHEMBL3430705	1
CHEMBL3430706	1
CHEMBL3430707	1
CHEMBL3430708	1
CHEMBL3430709	1
CHEMBL3430710	1
CHEMBL3430711	1
CHEMBL3430712	1
CHEMBL3430713	1
CHEMBL3430714	1
CHEMBL3430715	1
CHEMBL3430716	1
CHEMBL3430717	1
CHEMBL3430718	1
CHEMBL3430719	1
CHEMBL3430720	1
CHEMBL3430721	1
CHEMBL3430722	1
CHEMBL3430723	1
CHEMBL3430724	1
CHEMBL3430725	1
CHEMBL3430726	1
CHEMBL3430727	1
CHEMBL3430728	1
CHEMBL3430729	1
CHEMBL3430730	1
CHEMBL3430731	1
CHEMBL3430732	1
CHEMBL3430733	1
CHEMBL3430734	1
CHEMBL3430735	1
CHEMBL3430736	1
CHEMBL3430737	1
CHEMBL3430738	1
CHEMBL3430739	1
CHEMBL3430740	1
CHEMBL3430741	1
CHEMBL3430742	1
CHEMBL3430743	1
CHEMBL3430744	1
CHEMBL3430745	1
CHEMBL3430746	1
CHEMBL3430747	1
CHEMBL3430748	1
CHEMBL3430749	1
CHEMBL3430750	1
CHEMBL3436050	1
CHEMBL3436051	1
CHEMBL3436052	1
CHEMBL3436053	1
CHEMBL3436054	1
CHEMBL3436055	1
CHEMBL3436056	1
CHEMBL3436057	1
CHEMBL3436058	1
CHEMBL3436059	1
CHEMBL3436060	1
CHEMBL3436061	1
CHEMBL3436062	1
CHEMBL3436063	1
CHEMBL3436064	1
CHEMBL3436065	1
CHEMBL3436066	1
CHEMBL3436067	1
CHEMBL3436068	1
CHEMBL3436069	1
CHEMBL3436070	1
CHEMBL3436071	1
CHEMBL3436072	1
CHEMBL3436073	1
CHEMBL3436074	1
CHEMBL3436075	1
CHEMBL3436076	1
CHEMBL3436077	1
CHEMBL3436078	1
CHEMBL3436079	1
CHEMBL3436080	1
CHEMBL3436081	1
CHEMBL3436082	1
CHEMBL3436083	1
CHEMBL3436084	1
CHEMBL3436085	1
CHEMBL3436086	1
CHEMBL3436087	1
CHEMBL3436088	1
CHEMBL3436089	1
CHEMBL3436090	1
CHEMBL3436091	1
CHEMBL3436092	1
CHEMBL3436093	1
CHEMBL3436094	1
CHEMBL3436095	1
CHEMBL3436096	1
CHEMBL3436097	1
CHEMBL3436098	1
CHEMBL3436099	1
CHEMBL3436100	1
CHEMBL3436101	1
CHEMBL3436102	1
CHEMBL3436103	1
CHEMBL3436104	1
CHEMBL3436105	1
CHEMBL3436106	1
CHEMBL3436107	1
CHEMBL3436108	1
CHEMBL3436109	1
CHEMBL3436110	1
CHEMBL3436111	1
CHEMBL3436112	1
CHEMBL3436113	1
CHEMBL3436114	1
CHEMBL3436115	1
CHEMBL3436116	1
CHEMBL3436117	1
CHEMBL3436118	1
CHEMBL3436119	1
CHEMBL3436120	1
CHEMBL3436121	1
CHEMBL3436122	1
CHEMBL3436123	1
CHEMBL3436124	1
CHEMBL3436125	1
CHEMBL3436126	1
CHEMBL3436127	1
CHEMBL3436128	1
CHEMBL3436129	1
CHEMBL3436130	1
CHEMBL3436131	1
CHEMBL3436132	1
CHEMBL3436133	1
CHEMBL3436134	1
CHEMBL3436135	1
CHEMBL3436136	1
CHEMBL3436137	1
CHEMBL3436138	1
CHEMBL3436139	1
CHEMBL3436140	1
CHEMBL3436141	1
CHEMBL3436142	1
CHEMBL3436143	1
CHEMBL3436144	1
CHEMBL3436145	1
CHEMBL3436146	1
CHEMBL3436147	1
CHEMBL3436148	1
CHEMBL3436149	1
CHEMBL3436150	1
CHEMBL3436151	1
CHEMBL3436152	1
CHEMBL3436153	1
CHEMBL3436154	1
CHEMBL3436155	1
CHEMBL3436156	1
CHEMBL3436157	1
CHEMBL3436213	1
CHEMBL3436214	1
CHEMBL3436215	1
CHEMBL3436216	1
CHEMBL3436217	1
CHEMBL3436218	1
CHEMBL3436219	1
CHEMBL3436220	1
CHEMBL3436221	1
CHEMBL3436222	1
CHEMBL3436223	1
CHEMBL3436224	1
CHEMBL3436225	1
CHEMBL3436226	1
CHEMBL3436227	1
CHEMBL3508811	1
CHEMBL3508812	1
CHEMBL3508848	1
CHEMBL3508849	1
CHEMBL3508850	1
CHEMBL3508851	1
CHEMBL3508852	1
CHEMBL3406081	1
CHEMBL3406672	1
CHEMBL3406751	1
CHEMBL3407236	1
CHEMBL3407237	1
CHEMBL3411225	1
CHEMBL3411230	1
CHEMBL3413971	1
CHEMBL3419128	1
CHEMBL3419366	1
CHEMBL3419930	1
CHEMBL3424409	1
CHEMBL3428455	1
CHEMBL3428458	1
CHEMBL3368137	1
CHEMBL3368253	1
CHEMBL3369297	1
CHEMBL3369373	1
CHEMBL3369560	1
CHEMBL3370067	1
CHEMBL3370081	1
CHEMBL3370082	1
CHEMBL3370084	1
CHEMBL3370088	1
CHEMBL3370237	1
CHEMBL3370466	1
CHEMBL3370467	1
CHEMBL3370468	1
CHEMBL3371044	1
CHEMBL3372547	1
CHEMBL3372613	1
CHEMBL3372614	1
CHEMBL3372615	1
CHEMBL3372616	1
CHEMBL3372714	1
CHEMBL3379378	1
CHEMBL3380974	1
CHEMBL3382462	1
CHEMBL3382466	1
CHEMBL3382561	1
CHEMBL3382749	1
CHEMBL3382939	1
CHEMBL3383387	1
CHEMBL3383594	1
CHEMBL3383595	1
CHEMBL3383596	1
CHEMBL3383597	1
CHEMBL3383693	1
CHEMBL3383846	1
CHEMBL3384134	1
CHEMBL3384644	1
CHEMBL3384735	1
CHEMBL3362132	1
CHEMBL3362287	1
CHEMBL3362479	1
CHEMBL3362672	1
CHEMBL3362673	1
CHEMBL3362675	1
CHEMBL3362684	1
CHEMBL3363886	1
CHEMBL3364426	1
CHEMBL3365839	1
CHEMBL3366643	1
CHEMBL3366937	1
CHEMBL3385852	1
CHEMBL3387122	1
CHEMBL3387126	1
CHEMBL3387127	1
CHEMBL3387384	1
CHEMBL3388483	1
CHEMBL3389842	1
CHEMBL3390672	1
CHEMBL3395554	1
CHEMBL3395555	1
CHEMBL3395908	1
CHEMBL3404835	1
CHEMBL3294432	1
CHEMBL3295244	1
CHEMBL3300819	1
CHEMBL3373705	1
CHEMBL3374278	1
CHEMBL3374453	1
CHEMBL3376254	1
CHEMBL3376391	1
CHEMBL3376666	1
CHEMBL3376773	1
CHEMBL3378486	1
CHEMBL3378487	1
CHEMBL3378645	1
CHEMBL3292598	1
CHEMBL3292599	1
CHEMBL3292600	1
CHEMBL3292737	1
CHEMBL3292925	1
CHEMBL3293610	1
CHEMBL3269792	1
CHEMBL3270478	1
CHEMBL3270545	1
CHEMBL3271183	1
CHEMBL3271184	1
CHEMBL3271185	1
CHEMBL3271186	1
CHEMBL3271187	1
CHEMBL3271188	1
CHEMBL3224294	1
CHEMBL3225065	1
CHEMBL3225066	1
CHEMBL3225152	1
CHEMBL3226521	1
CHEMBL3227119	1
CHEMBL3266304	1
CHEMBL3266593	1
CHEMBL3266605	1
CHEMBL3267117	1
CHEMBL3267744	1
CHEMBL3268095	1
CHEMBL3268488	1
CHEMBL3239612	1
CHEMBL3239613	1
CHEMBL3239685	1
CHEMBL3239686	1
CHEMBL3239967	1
CHEMBL3240651	1
CHEMBL3241473	1
CHEMBL3241657	1
CHEMBL3241658	1
CHEMBL3241797	1
CHEMBL3242088	1
CHEMBL3242637	1
CHEMBL3243210	1
CHEMBL3243282	1
CHEMBL3131949	1
CHEMBL3131986	1
CHEMBL3135109	1
CHEMBL3135871	1
CHEMBL3223442	1
CHEMBL2422520	1
CHEMBL2422533	1
CHEMBL2424275	1
CHEMBL2427694	1
CHEMBL2429187	1
CHEMBL2429417	1
CHEMBL2432176	1
CHEMBL2432226	1
CHEMBL2444709	1
CHEMBL2444927	1
CHEMBL2445494	1
CHEMBL2445808	1
CHEMBL2446215	1
CHEMBL2447581	1
CHEMBL2447582	1
CHEMBL2447583	1
CHEMBL2447659	1
CHEMBL2439896	1
CHEMBL2443472	1
CHEMBL2443476	1
CHEMBL2443511	1
CHEMBL2412548	1
CHEMBL2412549	1
CHEMBL2412551	1
CHEMBL2415177	1
CHEMBL2415207	1
CHEMBL2415312	1
CHEMBL3070020	1
CHEMBL3100169	1
CHEMBL3100170	1
CHEMBL3100171	1
CHEMBL3100172	1
CHEMBL3100944	1
CHEMBL3101015	1
CHEMBL3101858	1
CHEMBL3102172	1
CHEMBL3102516	1
CHEMBL3102517	1
CHEMBL3102518	1
CHEMBL3102565	1
CHEMBL3106563	1
CHEMBL3106829	1
CHEMBL3107056	1
CHEMBL3107883	1
CHEMBL3074981	1
CHEMBL3089255	1
CHEMBL3089256	1
CHEMBL3090926	1
CHEMBL3094681	1
CHEMBL3095543	1
CHEMBL3096209	1
CHEMBL3096350	1
CHEMBL3096515	1
CHEMBL3096730	1
CHEMBL3108398	1
CHEMBL3111671	1
CHEMBL3116554	1
CHEMBL3116939	1
CHEMBL3117650	1
CHEMBL3117841	1
CHEMBL3118388	1
CHEMBL3118572	1
CHEMBL3122291	1
CHEMBL3123163	1
CHEMBL3123229	1
CHEMBL3123641	1
CHEMBL3124407	1
CHEMBL3128610	1
CHEMBL3129644	1
CHEMBL4616407	1
CHEMBL4616796	1
CHEMBL4617369	1
CHEMBL4617370	1
CHEMBL4617481	1
CHEMBL4618618	1
CHEMBL4618620	1
CHEMBL4618637	1
CHEMBL4619034	1
CHEMBL4619282	1
CHEMBL4619543	1
CHEMBL4619544	1
CHEMBL4619551	1
CHEMBL4620736	1
CHEMBL4620737	1
CHEMBL4680982	1
CHEMBL4681144	1
CHEMBL4681549	1
CHEMBL4683649	1
CHEMBL4685428	1
CHEMBL4685630	1
CHEMBL4629773	1
CHEMBL4629781	1
CHEMBL4666808	1
CHEMBL4667316	1
CHEMBL4667319	1
CHEMBL4667322	1
CHEMBL4667480	1
CHEMBL4667481	1
CHEMBL4667531	1
CHEMBL4606315	1
CHEMBL4606454	1
CHEMBL4610765	1
CHEMBL4611435	1
CHEMBL4612636	1
CHEMBL4612985	1
CHEMBL4613091	1
CHEMBL4613092	1
CHEMBL4613179	1
CHEMBL4615095	1
CHEMBL4676002	1
CHEMBL4676023	1
CHEMBL4676607	1
CHEMBL4676921	1
CHEMBL4677123	1
CHEMBL4677210	1
CHEMBL4677462	1
CHEMBL4679076	1
CHEMBL4679199	1
CHEMBL4679804	1
CHEMBL4679820	1
CHEMBL4679979	1
CHEMBL4680012	1
CHEMBL4621965	1
CHEMBL4622528	1
CHEMBL4623835	1
CHEMBL4623840	1
CHEMBL4623842	1
CHEMBL4623843	1
CHEMBL4623844	1
CHEMBL4623849	1
CHEMBL4623854	1
CHEMBL4623856	1
CHEMBL4624053	1
CHEMBL4625381	1
CHEMBL4626204	1
CHEMBL4668721	1
CHEMBL4668876	1
CHEMBL4668963	1
CHEMBL4669513	1
CHEMBL4669854	1
CHEMBL4669894	1
CHEMBL4670565	1
CHEMBL4670592	1
CHEMBL4672844	1
CHEMBL4673070	1
CHEMBL4673071	1
CHEMBL4775647	1
CHEMBL4775892	1
CHEMBL4807664	1
CHEMBL4807665	1
CHEMBL4822455	1
CHEMBL4823546	1
CHEMBL4823547	1
CHEMBL4823916	1
CHEMBL4824897	1
CHEMBL4824898	1
CHEMBL4824899	1
CHEMBL4825319	1
CHEMBL4825564	1
CHEMBL4825629	1
CHEMBL4826209	1
CHEMBL4826990	1
CHEMBL4809365	1
CHEMBL4809367	1
CHEMBL4810220	1
CHEMBL4810591	1
CHEMBL4810712	1
CHEMBL4810713	1
CHEMBL4811872	1
CHEMBL4812459	1
CHEMBL4813123	1
CHEMBL4813130	1
CHEMBL4813131	1
CHEMBL4813132	1
CHEMBL4813155	1
CHEMBL4813160	1
CHEMBL4813164	1
CHEMBL4813174	1
CHEMBL4813175	1
CHEMBL4813178	1
CHEMBL4769576	1
CHEMBL4769894	1
CHEMBL4769895	1
CHEMBL4769896	1
CHEMBL4769897	1
CHEMBL4769898	1
CHEMBL4769899	1
CHEMBL4769900	1
CHEMBL4769901	1
CHEMBL4769902	1
CHEMBL4769903	1
CHEMBL4769904	1
CHEMBL4769905	1
CHEMBL4769906	1
CHEMBL4769907	1
CHEMBL4769908	1
CHEMBL4769909	1
CHEMBL4769910	1
CHEMBL4769911	1
CHEMBL4769912	1
CHEMBL4769913	1
CHEMBL4769914	1
CHEMBL4769915	1
CHEMBL4769916	1
CHEMBL4769917	1
CHEMBL4769918	1
CHEMBL4769919	1
CHEMBL4769920	1
CHEMBL4769921	1
CHEMBL4769922	1
CHEMBL4769923	1
CHEMBL4770609	1
CHEMBL4773475	1
CHEMBL4815572	1
CHEMBL4817039	1
CHEMBL4817115	1
CHEMBL4818827	1
CHEMBL4827723	1
CHEMBL4827861	1
CHEMBL4827914	1
CHEMBL4827915	1
CHEMBL4828201	1
CHEMBL4828449	1
CHEMBL4830615	1
CHEMBL4830698	1
CHEMBL4830699	1
CHEMBL4831270	1
CHEMBL4765911	1
CHEMBL4765973	1
CHEMBL4765977	1
CHEMBL4765978	1
CHEMBL4765996	1
CHEMBL4765997	1
CHEMBL4765998	1
CHEMBL4766115	1
CHEMBL4768824	1
CHEMBL4401938	1
CHEMBL4402251	1
CHEMBL4402270	1
CHEMBL4402272	1
CHEMBL4402273	1
CHEMBL4404697	1
CHEMBL4405100	1
CHEMBL4405759	1
CHEMBL4405959	1
CHEMBL4406929	1
CHEMBL4407146	1
CHEMBL4407435	1
CHEMBL4410921	1
CHEMBL4410994	1
CHEMBL4410995	1
CHEMBL4412447	1
CHEMBL4412518	1
CHEMBL4413488	1
CHEMBL4413489	1
CHEMBL4413490	1
CHEMBL4432005	1
CHEMBL4432076	1
CHEMBL4432123	1
CHEMBL4432866	1
CHEMBL4433272	1
CHEMBL4433274	1
CHEMBL4433754	1
CHEMBL4478365	1
CHEMBL4478499	1
CHEMBL4479655	1
CHEMBL4480014	1
CHEMBL4426267	1
CHEMBL4427261	1
CHEMBL4427519	1
CHEMBL4427523	1
CHEMBL4427524	1
CHEMBL4427621	1
CHEMBL4428776	1
CHEMBL4428917	1
CHEMBL4428920	1
CHEMBL4428924	1
CHEMBL4429410	1
CHEMBL4429473	1
CHEMBL4429890	1
CHEMBL4431080	1
CHEMBL4431081	1
CHEMBL4431163	1
CHEMBL4431164	1
CHEMBL4431166	1
CHEMBL4431168	1
CHEMBL4481135	1
CHEMBL4481269	1
CHEMBL4481431	1
CHEMBL4603258	1
CHEMBL4603260	1
CHEMBL4603261	1
CHEMBL4604692	1
CHEMBL4605419	1
CHEMBL4605568	1
CHEMBL4605767	1
CHEMBL4421204	1
CHEMBL4421243	1
CHEMBL4424241	1
CHEMBL4424245	1
CHEMBL4414110	1
CHEMBL4415570	1
CHEMBL4416185	1
CHEMBL4416190	1
CHEMBL4416532	1
CHEMBL4416533	1
CHEMBL4416534	1
CHEMBL4416704	1
CHEMBL4416893	1
CHEMBL4688317	1
CHEMBL4689016	1
CHEMBL4689619	1
CHEMBL4689621	1
CHEMBL4700151	1
CHEMBL4700474	1
CHEMBL4700514	1
CHEMBL4700515	1
CHEMBL4700516	1
CHEMBL4701153	1
CHEMBL4701519	1
CHEMBL4701598	1
CHEMBL4701843	1
CHEMBL4714207	1
CHEMBL4714789	1
CHEMBL4714790	1
CHEMBL4714791	1
CHEMBL4714792	1
CHEMBL4714993	1
CHEMBL4715201	1
CHEMBL4715665	1
CHEMBL4717568	1
CHEMBL4703550	1
CHEMBL4704172	1
CHEMBL4704175	1
CHEMBL4704178	1
CHEMBL4704179	1
CHEMBL4704182	1
CHEMBL4705420	1
CHEMBL4705679	1
CHEMBL4705760	1
CHEMBL4705969	1
CHEMBL4706261	1
CHEMBL4706322	1
CHEMBL4706986	1
CHEMBL4706987	1
CHEMBL4706990	1
CHEMBL4706993	1
CHEMBL4706994	1
CHEMBL4707416	1
CHEMBL4707425	1
CHEMBL4707426	1
CHEMBL4707427	1
CHEMBL4707513	1
CHEMBL4727232	1
CHEMBL4727371	1
CHEMBL4729288	1
CHEMBL4729408	1
CHEMBL4729412	1
CHEMBL4730058	1
CHEMBL4731399	1
CHEMBL4720165	1
CHEMBL4720270	1
CHEMBL4721269	1
CHEMBL4722404	1
CHEMBL4722405	1
CHEMBL4722406	1
CHEMBL4724420	1
CHEMBL4712956	1
CHEMBL4733228	1
CHEMBL4733892	1
CHEMBL4734894	1
CHEMBL4734895	1
CHEMBL4734905	1
CHEMBL4734910	1
CHEMBL4735502	1
CHEMBL4735622	1
CHEMBL4735623	1
CHEMBL4735919	1
CHEMBL4735920	1
CHEMBL4736144	1
CHEMBL4736317	1
CHEMBL4372348	1
CHEMBL4373077	1
CHEMBL4373191	1
CHEMBL4375019	1
CHEMBL4375127	1
CHEMBL4375128	1
CHEMBL4375410	1
CHEMBL4377416	1
CHEMBL4378053	1
CHEMBL4378163	1
CHEMBL4378164	1
CHEMBL4378165	1
CHEMBL4378214	1
CHEMBL4378223	1
CHEMBL4378224	1
CHEMBL4378225	1
CHEMBL4378227	1
CHEMBL4380541	1
CHEMBL4381375	1
CHEMBL4381397	1
CHEMBL4381398	1
CHEMBL4381399	1
CHEMBL4381400	1
CHEMBL4381401	1
CHEMBL4383328	1
CHEMBL4383351	1
CHEMBL4383595	1
CHEMBL4392583	1
CHEMBL4392959	1
CHEMBL4392960	1
CHEMBL4392961	1
CHEMBL4392962	1
CHEMBL4394243	1
CHEMBL4394767	1
CHEMBL4394868	1
CHEMBL4394871	1
CHEMBL4395516	1
CHEMBL4395520	1
CHEMBL4360329	1
CHEMBL4360771	1
CHEMBL4365035	1
CHEMBL4365036	1
CHEMBL4384746	1
CHEMBL4385124	1
CHEMBL4385345	1
CHEMBL4385389	1
CHEMBL4385391	1
CHEMBL4385794	1
CHEMBL4386308	1
CHEMBL4388180	1
CHEMBL4388195	1
CHEMBL4367395	1
CHEMBL4369981	1
CHEMBL4370169	1
CHEMBL4370260	1
CHEMBL4370906	1
CHEMBL4371269	1
CHEMBL4396130	1
CHEMBL4396475	1
CHEMBL4396476	1
CHEMBL4397249	1
CHEMBL4401550	1
CHEMBL4331793	1
CHEMBL4331794	1
CHEMBL4331822	1
CHEMBL4332023	1
CHEMBL4332123	1
CHEMBL4332175	1
CHEMBL4332944	1
CHEMBL4333871	1
CHEMBL4342989	1
CHEMBL4343474	1
CHEMBL4344564	1
CHEMBL4345274	1
CHEMBL4355247	1
CHEMBL4355701	1
CHEMBL4355821	1
CHEMBL4355822	1
CHEMBL4355823	1
CHEMBL4355824	1
CHEMBL4356202	1
CHEMBL4356240	1
CHEMBL4357092	1
CHEMBL4357703	1
CHEMBL4358500	1
CHEMBL4358540	1
CHEMBL4358541	1
CHEMBL4358542	1
CHEMBL4358985	1
CHEMBL4349959	1
CHEMBL4351290	1
CHEMBL4351293	1
CHEMBL4352779	1
CHEMBL4338991	1
CHEMBL4339001	1
CHEMBL4339061	1
CHEMBL4339703	1
CHEMBL4339726	1
CHEMBL4341371	1
CHEMBL4341372	1
CHEMBL4341373	1
CHEMBL4341378	1
CHEMBL4324787	1
CHEMBL4325470	1
CHEMBL4325661	1
CHEMBL4326442	1
CHEMBL4329737	1
CHEMBL4329738	1
CHEMBL4329869	1
CHEMBL4329870	1
CHEMBL4329871	1
CHEMBL4322262	1
CHEMBL4322978	1
CHEMBL4322979	1
CHEMBL4323948	1
CHEMBL5031704	1
CHEMBL5032179	1
CHEMBL5032997	1
CHEMBL5033131	1
CHEMBL5033222	1
CHEMBL5033711	1
CHEMBL5034529	1
CHEMBL5034690	1
CHEMBL5035695	1
CHEMBL5035696	1
CHEMBL5035879	1
CHEMBL5035880	1
CHEMBL5035903	1
CHEMBL5036157	1
CHEMBL5036234	1
CHEMBL5036235	1
CHEMBL5036958	1
CHEMBL5037163	1
CHEMBL5043275	1
CHEMBL5043276	1
CHEMBL5043281	1
CHEMBL5043282	1
CHEMBL5043587	1
CHEMBL5044862	1
CHEMBL5045648	1
CHEMBL5046760	1
CHEMBL5047355	1
CHEMBL5047728	1
CHEMBL5047834	1
CHEMBL5048909	1
CHEMBL5048947	1
CHEMBL4833401	1
CHEMBL4833704	1
CHEMBL4833974	1
CHEMBL4834166	1
CHEMBL4834685	1
CHEMBL4834687	1
CHEMBL4834689	1
CHEMBL4835312	1
CHEMBL4835480	1
CHEMBL4835481	1
CHEMBL4835482	1
CHEMBL4835850	1
CHEMBL4836099	1
CHEMBL4836980	1
CHEMBL4837693	1
CHEMBL5037585	1
CHEMBL5038079	1
CHEMBL5038080	1
CHEMBL5038081	1
CHEMBL5038083	1
CHEMBL5038084	1
CHEMBL5038087	1
CHEMBL5038401	1
CHEMBL5039956	1
CHEMBL5039957	1
CHEMBL5039967	1
CHEMBL5040744	1
CHEMBL5040801	1
CHEMBL5042052	1
CHEMBL5042354	1
CHEMBL5042821	1
CHEMBL5043022	1
CHEMBL4885564	1
CHEMBL4885575	1
CHEMBL4885611	1
CHEMBL4885622	1
CHEMBL4886920	1
CHEMBL4887066	1
CHEMBL4887067	1
CHEMBL4887069	1
CHEMBL4887183	1
CHEMBL4887184	1
CHEMBL4887186	1
CHEMBL4887696	1
CHEMBL4887724	1
CHEMBL4888259	1
CHEMBL5029597	1
CHEMBL5029766	1
CHEMBL5029767	1
CHEMBL5030052	1
CHEMBL4845530	1
CHEMBL4881636	1
CHEMBL4881648	1
CHEMBL4881706	1
CHEMBL4881707	1
CHEMBL4881709	1
CHEMBL4881819	1
CHEMBL4881820	1
CHEMBL4881844	1
CHEMBL4882199	1
CHEMBL4882201	1
CHEMBL4882251	1
CHEMBL4882252	1
CHEMBL4882277	1
CHEMBL4882324	1
CHEMBL4882325	1
CHEMBL4882349	1
CHEMBL4882388	1
CHEMBL4882397	1
CHEMBL4882497	1
CHEMBL4882498	1
CHEMBL4882500	1
CHEMBL4882501	1
CHEMBL4839020	1
CHEMBL4839358	1
CHEMBL4839360	1
CHEMBL4839361	1
CHEMBL4839391	1
CHEMBL4839646	1
CHEMBL4839870	1
CHEMBL4840058	1
CHEMBL4840059	1
CHEMBL4840060	1
CHEMBL4840061	1
CHEMBL4840062	1
CHEMBL4840063	1
CHEMBL4840064	1
CHEMBL4840065	1
CHEMBL4841576	1
CHEMBL4841581	1
CHEMBL4841815	1
CHEMBL4842058	1
CHEMBL4842280	1
CHEMBL4843291	1
CHEMBL4844342	1
CHEMBL4844548	1
CHEMBL4844694	1
CHEMBL1287090	1
CHEMBL1291075	1
CHEMBL1291115	1
CHEMBL1292190	1
CHEMBL1633012	1
CHEMBL1633013	1
CHEMBL1633014	1
CHEMBL1646084	1
CHEMBL1648362	1
CHEMBL1648772	1
CHEMBL1251106	1
CHEMBL1261328	1
CHEMBL1261329	1
CHEMBL1272885	1
CHEMBL1272988	1
CHEMBL1273133	1
CHEMBL1273561	1
CHEMBL1274055	1
CHEMBL1274956	1
CHEMBL1275154	1
CHEMBL1285383	1
CHEMBL1285384	1
CHEMBL1663293	1
CHEMBL1663427	1
CHEMBL1764027	1
CHEMBL1764146	1
CHEMBL1764848	1
CHEMBL1767991	1
CHEMBL1769627	1
CHEMBL1769628	1
CHEMBL1769664	1
CHEMBL1772125	1
CHEMBL1680956	1
CHEMBL1681578	1
CHEMBL1685373	1
CHEMBL1685382	1
CHEMBL1685483	1
CHEMBL1685790	1
CHEMBL1686112	1
CHEMBL1686253	1
CHEMBL1686290	1
CHEMBL1686392	1
CHEMBL1686924	1
CHEMBL1687012	1
CHEMBL1687013	1
CHEMBL1687592	1
CHEMBL1693396	1
CHEMBL1693505	1
CHEMBL1695229	1
CHEMBL1656031	1
CHEMBL1656176	1
CHEMBL1657039	1
CHEMBL1657555	1
CHEMBL1670484	1
CHEMBL1670487	1
CHEMBL1670969	1
CHEMBL1680285	1
CHEMBL1011666	1
CHEMBL1011668	1
CHEMBL1011669	1
CHEMBL1011671	1
CHEMBL1011722	1
CHEMBL1015312	1
CHEMBL1015853	1
CHEMBL1019587	1
CHEMBL1022019	1
CHEMBL1022279	1
CHEMBL1006160	1
CHEMBL1006977	1
CHEMBL1007876	1
CHEMBL1008798	1
CHEMBL1009664	1
CHEMBL1009827	1
CHEMBL1010854	1
CHEMBL1010978	1
CHEMBL1002098	1
CHEMBL1030632	1
CHEMBL1031025	1
CHEMBL1031436	1
CHEMBL1032303	1
CHEMBL1033907	1
CHEMBL1035711	1
CHEMBL1036186	1
CHEMBL1039315	1
CHEMBL1039573	1
CHEMBL1039575	1
CHEMBL1039578	1
CHEMBL1039908	1
CHEMBL1039909	1
CHEMBL1039910	1
CHEMBL1039911	1
CHEMBL1039912	1
CHEMBL1024839	1
CHEMBL1025211	1
CHEMBL1027291	1
CHEMBL1105838	1
CHEMBL1107055	1
CHEMBL1108730	1
CHEMBL1110023	1
CHEMBL1110809	1
CHEMBL1175155	1
CHEMBL1175156	1
CHEMBL1176445	1
CHEMBL1176475	1
CHEMBL1176476	1
CHEMBL1111479	1
CHEMBL1111592	1
CHEMBL1112472	1
CHEMBL1114086	1
CHEMBL1114347	1
CHEMBL1114418	1
CHEMBL1114477	1
CHEMBL1116226	1
CHEMBL1116227	1
CHEMBL1116645	1
CHEMBL1246028	1
CHEMBL1247037	1
CHEMBL1247719	1
CHEMBL1247720	1
CHEMBL1247721	1
CHEMBL1247722	1
CHEMBL1211955	1
CHEMBL1211970	1
CHEMBL1212048	1
CHEMBL1217440	1
CHEMBL1217643	1
CHEMBL1219614	1
CHEMBL1117016	1
CHEMBL1117033	1
CHEMBL1117034	1
CHEMBL1117803	1
CHEMBL1118799	1
CHEMBL1118859	1
CHEMBL1118860	1
CHEMBL1120057	1
CHEMBL1120444	1
CHEMBL1121010	1
CHEMBL1121078	1
CHEMBL1924330	1
CHEMBL1924379	1
CHEMBL1924735	1
CHEMBL1924736	1
CHEMBL1925825	1
CHEMBL1925887	1
CHEMBL1926423	1
CHEMBL1930402	1
CHEMBL1931604	1
CHEMBL1931637	1
CHEMBL1816995	1
CHEMBL1817375	1
CHEMBL1817377	1
CHEMBL1817378	1
CHEMBL1819679	1
CHEMBL1819703	1
CHEMBL1820160	1
CHEMBL1820254	1
CHEMBL1820405	1
CHEMBL1821020	1
