year	document_chembl_id
2023.0	CHEMBL5338759
2023.0	CHEMBL5338780
2023.0	CHEMBL5338798
2023.0	CHEMBL5338805
2023.0	CHEMBL5338813
2023.0	CHEMBL5338823
2024.0	CHEMBL5344441
2024.0	CHEMBL5344477
2022.0	CHEMBL5346862
2023.0	CHEMBL5346874
2023.0	CHEMBL5346882
2023.0	CHEMBL5346941
2023.0	CHEMBL5346946
2023.0	CHEMBL5346964
2023.0	CHEMBL5346967
2023.0	CHEMBL5346974
2022.0	CHEMBL5352387
2022.0	CHEMBL5352388
2022.0	CHEMBL5352423
2023.0	CHEMBL5352457
2023.0	CHEMBL5352488
2023.0	CHEMBL5352494
2023.0	CHEMBL5352500
2024.0	CHEMBL5356945
2024.0	CHEMBL5356956
2023.0	CHEMBL5356958
2023.0	CHEMBL5356971
2024.0	CHEMBL5357013
2024.0	CHEMBL5357068
2024.0	CHEMBL5357082
2023.0	CHEMBL5360536
2023.0	CHEMBL5360556
2023.0	CHEMBL5360611
2023.0	CHEMBL5360651
2023.0	CHEMBL5360655
2023.0	CHEMBL5360657
2023.0	CHEMBL5360658
2023.0	CHEMBL5365395
2023.0	CHEMBL5365398
2023.0	CHEMBL5365408
2023.0	CHEMBL5365423
2023.0	CHEMBL5365430
2023.0	CHEMBL5365437
2023.0	CHEMBL5365451
2023.0	CHEMBL5365467
2023.0	CHEMBL5365474
2023.0	CHEMBL5365483
2023.0	CHEMBL5365501
2023.0	CHEMBL5365534
2023.0	CHEMBL5365538
2023.0	CHEMBL5370604
2023.0	CHEMBL5370606
2023.0	CHEMBL5370626
2023.0	CHEMBL5370643
2023.0	CHEMBL5370650
2023.0	CHEMBL5370659
2023.0	CHEMBL5370671
2023.0	CHEMBL5370674
2023.0	CHEMBL5370690
2023.0	CHEMBL5370692
2023.0	CHEMBL5375952
2023.0	CHEMBL5375953
2023.0	CHEMBL5375957
2023.0	CHEMBL5375964
2023.0	CHEMBL5375967
2023.0	CHEMBL5375977
2023.0	CHEMBL5375990
2023.0	CHEMBL5375996
2024.0	CHEMBL5376027
2023.0	CHEMBL5380777
2023.0	CHEMBL5380788
2023.0	CHEMBL5380789
2023.0	CHEMBL5380790
2023.0	CHEMBL5380836
2023.0	CHEMBL5380842
2023.0	CHEMBL5380843
2023.0	CHEMBL5380852
2023.0	CHEMBL5380857
2023.0	CHEMBL5385857
2023.0	CHEMBL5385870
2023.0	CHEMBL5385878
2023.0	CHEMBL5385891
2023.0	CHEMBL5385904
2024.0	CHEMBL5385915
2023.0	CHEMBL5390222
2023.0	CHEMBL5390224
2023.0	CHEMBL5390266
2023.0	CHEMBL5390273
2023.0	CHEMBL5390300
2023.0	CHEMBL5390317
2024.0	CHEMBL5441442
2024.0	CHEMBL5442334
2024.0	CHEMBL5465560
2024.0	CHEMBL5500358
2024.0	CHEMBL5500379
2024.0	CHEMBL5500396
2024.0	CHEMBL5500428
2024.0	CHEMBL5505977
2024.0	CHEMBL5506004
2024.0	CHEMBL5506022
2024.0	CHEMBL5506023
2024.0	CHEMBL5506027
2024.0	CHEMBL5506029
2024.0	CHEMBL5506042
2024.0	CHEMBL5506050
2024.0	CHEMBL5506055
2024.0	CHEMBL5506063
2024.0	CHEMBL5506067
2024.0	CHEMBL5506068
2024.0	CHEMBL5506071
2023.0	CHEMBL5512598
2024.0	CHEMBL5512623
2024.0	CHEMBL5512648
2024.0	CHEMBL5512657
2024.0	CHEMBL5512669
2024.0	CHEMBL5512679
2024.0	CHEMBL5512681
2024.0	CHEMBL5512682
2024.0	CHEMBL5512687
2024.0	CHEMBL5512689
2024.0	CHEMBL5512694
2024.0	CHEMBL5512695
2024.0	CHEMBL5518206
2024.0	CHEMBL5518207
2024.0	CHEMBL5518210
2024.0	CHEMBL5518219
2024.0	CHEMBL5518220
2024.0	CHEMBL5518221
2024.0	CHEMBL5518223
2024.0	CHEMBL5518227
2024.0	CHEMBL5518235
2024.0	CHEMBL5518236
2024.0	CHEMBL5518245
2024.0	CHEMBL5523716
2024.0	CHEMBL5523726
2024.0	CHEMBL5523756
2024.0	CHEMBL5528010
2024.0	CHEMBL5528049
2024.0	CHEMBL5528056
2024.0	CHEMBL5528062
2024.0	CHEMBL5528065
2024.0	CHEMBL5528069
2024.0	CHEMBL5528071
2024.0	CHEMBL5528073
2024.0	CHEMBL5528074
2024.0	CHEMBL5528077
2024.0	CHEMBL5532664
2024.0	CHEMBL5532667
2024.0	CHEMBL5532672
2024.0	CHEMBL5532677
2024.0	CHEMBL5532679
2024.0	CHEMBL5532680
2024.0	CHEMBL5532737
2024.0	CHEMBL5532744
2023.0	CHEMBL5537112
2024.0	CHEMBL5537138
2024.0	CHEMBL5537140
2024.0	CHEMBL5537149
2024.0	CHEMBL5537159
2024.0	CHEMBL5537163
2024.0	CHEMBL5537164
2024.0	CHEMBL5537168
2024.0	CHEMBL5537174
2024.0	CHEMBL5543072
2024.0	CHEMBL5543085
2024.0	CHEMBL5543102
2024.0	CHEMBL5543116
2024.0	CHEMBL5543124
2024.0	CHEMBL5543125
2024.0	CHEMBL5543140
2024.0	CHEMBL5543141
2024.0	CHEMBL5543142
2024.0	CHEMBL5543144
2024.0	CHEMBL5543152
2024.0	CHEMBL5543162
2024.0	CHEMBL5543164
2024.0	CHEMBL5543171
2024.0	CHEMBL5543172
2024.0	CHEMBL5550087
2024.0	CHEMBL5550128
2024.0	CHEMBL5550159
2024.0	CHEMBL5550211
2024.0	CHEMBL5550221
2024.0	CHEMBL5576081
2024.0	CHEMBL5576108
2024.0	CHEMBL5576133
2024.0	CHEMBL5576137
2024.0	CHEMBL5576149
2024.0	CHEMBL5576159
2024.0	CHEMBL5579837
2024.0	CHEMBL5579857
2024.0	CHEMBL5579865
2024.0	CHEMBL5579877
2024.0	CHEMBL5579895
2024.0	CHEMBL5584220
2024.0	CHEMBL5584226
2024.0	CHEMBL5584237
2024.0	CHEMBL5584240
2024.0	CHEMBL5584242
2024.0	CHEMBL5584243
2024.0	CHEMBL5584250
2024.0	CHEMBL5584254
2024.0	CHEMBL5584307
2024.0	CHEMBL5584309
2024.0	CHEMBL5584339
2024.0	CHEMBL5584341
2024.0	CHEMBL5584344
2024.0	CHEMBL5584349
2024.0	CHEMBL5584356
2024.0	CHEMBL5584359
2024.0	CHEMBL5608176
2024.0	CHEMBL5608181
2024.0	CHEMBL5608187
2024.0	CHEMBL5608191
2024.0	CHEMBL5608197
2024.0	CHEMBL5608201
2024.0	CHEMBL5608206
2024.0	CHEMBL5608207
2024.0	CHEMBL5608238
2024.0	CHEMBL5608258
2024.0	CHEMBL5614414
2024.0	CHEMBL5614430
2024.0	CHEMBL5614450
2023.0	CHEMBL5620365
2023.0	CHEMBL5620381
2023.0	CHEMBL5620393
2023.0	CHEMBL5620414
2023.0	CHEMBL5625172
2023.0	CHEMBL5625176
2023.0	CHEMBL5625196
2023.0	CHEMBL5625201
2023.0	CHEMBL5625218
2023.0	CHEMBL5625224
2023.0	CHEMBL5625239
2023.0	CHEMBL5625241
2023.0	CHEMBL5625242
2024.0	CHEMBL5625263
2023.0	CHEMBL5634071
2023.0	CHEMBL5634074
2023.0	CHEMBL5634083
2023.0	CHEMBL5634110
2023.0	CHEMBL5634117
2023.0	CHEMBL5634118
2023.0	CHEMBL5634142
2023.0	CHEMBL5634145
2023.0	CHEMBL5634161
2024.0	CHEMBL5634195
2012.0	CHEMBL5653612
2012.0	CHEMBL5678807
2011.0	CHEMBL5696440
2015.0	CHEMBL5705903
2016.0	CHEMBL5725239
2016.0	CHEMBL5725271
2017.0	CHEMBL5725348
2018.0	CHEMBL5725461
2017.0	CHEMBL5725488
2017.0	CHEMBL5725535
2018.0	CHEMBL5725659
2018.0	CHEMBL5725660
2017.0	CHEMBL5725728
2017.0	CHEMBL5725789
2018.0	CHEMBL5725870
2018.0	CHEMBL5725903
2018.0	CHEMBL5726011
2017.0	CHEMBL5726048
2019.0	CHEMBL5726064
2019.0	CHEMBL5726069
2019.0	CHEMBL5726098
2019.0	CHEMBL5726143
2019.0	CHEMBL5726153
2017.0	CHEMBL5726194
2017.0	CHEMBL5726248
2017.0	CHEMBL5726255
2017.0	CHEMBL5726336
2017.0	CHEMBL5726435
2017.0	CHEMBL5726443
2019.0	CHEMBL5726609
2019.0	CHEMBL5726655
2019.0	CHEMBL5726660
2019.0	CHEMBL5726954
2018.0	CHEMBL5726960
2018.0	CHEMBL5727025
2018.0	CHEMBL5727077
2019.0	CHEMBL5727110
2019.0	CHEMBL5727226
2019.0	CHEMBL5727268
2019.0	CHEMBL5727305
2018.0	CHEMBL5727342
2019.0	CHEMBL5727343
2019.0	CHEMBL5727433
2020.0	CHEMBL5727565
2020.0	CHEMBL5727591
2020.0	CHEMBL5727612
2020.0	CHEMBL5727624
2020.0	CHEMBL5727625
2020.0	CHEMBL5727741
2020.0	CHEMBL5727804
2020.0	CHEMBL5727891
2020.0	CHEMBL5727924
2020.0	CHEMBL5727940
2020.0	CHEMBL5727959
2020.0	CHEMBL5728022
2020.0	CHEMBL5728032
2020.0	CHEMBL5728060
2020.0	CHEMBL5728113
2020.0	CHEMBL5728181
2021.0	CHEMBL5728557
2021.0	CHEMBL5728574
2021.0	CHEMBL5728734
2021.0	CHEMBL5728799
2021.0	CHEMBL5728833
2022.0	CHEMBL5728998
2022.0	CHEMBL5729055
2022.0	CHEMBL5729081
2022.0	CHEMBL5729100
2022.0	CHEMBL5729119
2022.0	CHEMBL5729383
2022.0	CHEMBL5729486
2023.0	CHEMBL5729514
2023.0	CHEMBL5729563
2023.0	CHEMBL5729596
2023.0	CHEMBL5729608
2023.0	CHEMBL5729670
2023.0	CHEMBL5729686
2023.0	CHEMBL5729688
2023.0	CHEMBL5729696
2023.0	CHEMBL5729803
