assay_chembl_id	document_chembl_id
CHEMBL3583386	CHEMBL3580651
CHEMBL2388893	CHEMBL2385021
CHEMBL4181844	CHEMBL4177680
CHEMBL4809419	CHEMBL4808184
CHEMBL3368017	CHEMBL3351765
CHEMBL3296755	CHEMBL3286339
CHEMBL5039199	CHEMBL5038577
CHEMBL5049389	CHEMBL5046290
CHEMBL1780459	CHEMBL1777807
CHEMBL3430561	CHEMBL3430320
CHEMBL5357933	CHEMBL5356958
CHEMBL1913479	CHEMBL1909512
CHEMBL3396351	CHEMBL3393021
CHEMBL4378227	CHEMBL4376816
CHEMBL3430545	CHEMBL3430320
CHEMBL1054534	CHEMBL1154611
CHEMBL5347669	CHEMBL5346874
CHEMBL1817375	CHEMBL1811901
CHEMBL1685549	CHEMBL1681665
CHEMBL3436113	CHEMBL3436046
CHEMBL4004506	CHEMBL4002640
CHEMBL4121714	CHEMBL4118125
CHEMBL5040801	CHEMBL5038620
CHEMBL4015637	CHEMBL4014311
CHEMBL3430333	CHEMBL3430320
CHEMBL3430448	CHEMBL3430320
CHEMBL3430493	CHEMBL3430320
CHEMBL914758	CHEMBL1147155
CHEMBL934350	CHEMBL1142361
CHEMBL2183278	CHEMBL2176923
CHEMBL907684	CHEMBL1137274
CHEMBL4031785	CHEMBL4028873
CHEMBL3239686	CHEMBL3232717
CHEMBL4315950	CHEMBL4312019
CHEMBL686881	CHEMBL1130298
CHEMBL4047367	CHEMBL4043238
CHEMBL4040879	CHEMBL4038335
CHEMBL5116306	CHEMBL5113423
CHEMBL4125229	CHEMBL4118268
CHEMBL937425	CHEMBL1143097
CHEMBL5145947	CHEMBL5143597
CHEMBL4770549	CHEMBL4765335
CHEMBL3638119	CHEMBL3638030
CHEMBL866509	CHEMBL1138985
CHEMBL5054684	CHEMBL5053529
CHEMBL4769904	CHEMBL4765317
CHEMBL4413821	CHEMBL4411321
CHEMBL5738104	CHEMBL5729119
CHEMBL4314370	CHEMBL4311986
CHEMBL4313152	CHEMBL4311952
CHEMBL3430731	CHEMBL3430320
CHEMBL5522523	CHEMBL5518236
CHEMBL1920313	CHEMBL1914334
CHEMBL1175155	CHEMBL1177783
CHEMBL4236596	CHEMBL4229551
CHEMBL3430520	CHEMBL3430320
CHEMBL3436099	CHEMBL3436046
CHEMBL1272925	CHEMBL1268978
CHEMBL768687	CHEMBL1135455
CHEMBL5318452	CHEMBL5316310
CHEMBL5146135	CHEMBL5143607
CHEMBL1798944	CHEMBL1795206
CHEMBL933615	CHEMBL1147066
CHEMBL2020788	CHEMBL2016501
CHEMBL5367977	CHEMBL5365467
CHEMBL4706993	CHEMBL4706475
CHEMBL5251457	CHEMBL5247650
CHEMBL1048092	CHEMBL1155359
CHEMBL5732990	CHEMBL5726609
CHEMBL2184863	CHEMBL2176887
CHEMBL5610224	CHEMBL5608207
CHEMBL3430443	CHEMBL3430320
CHEMBL3430629	CHEMBL3430321
CHEMBL3602727	CHEMBL3600324
CHEMBL3638095	CHEMBL3638030
CHEMBL5164184	CHEMBL5154849
CHEMBL3430590	CHEMBL3430321
CHEMBL5375741	CHEMBL5370690
CHEMBL4384705	CHEMBL4382257
CHEMBL5338368	CHEMBL5335849
CHEMBL3789776	CHEMBL3785031
CHEMBL954102	CHEMBL1150324
CHEMBL4331822	CHEMBL4330092
CHEMBL5136083	CHEMBL5131537
CHEMBL5739235	CHEMBL5729686
CHEMBL4182620	CHEMBL4177725
CHEMBL3430404	CHEMBL3430320
CHEMBL4689016	CHEMBL4680332
CHEMBL5108154	CHEMBL5107939
CHEMBL3430559	CHEMBL3430320
CHEMBL4312823	CHEMBL4311945
CHEMBL856827	CHEMBL1141373
CHEMBL1176445	CHEMBL1177639
CHEMBL3430717	CHEMBL3430320
CHEMBL895925	CHEMBL1148835
CHEMBL2350608	CHEMBL2346595
CHEMBL3430632	CHEMBL3430321
CHEMBL4842131	CHEMBL4840368
CHEMBL768955	CHEMBL1136065
CHEMBL3242069	CHEMBL3232919
CHEMBL5375740	CHEMBL5370690
CHEMBL2217335	CHEMBL2216747
CHEMBL2184696	CHEMBL2176956
CHEMBL2034070	CHEMBL2029242
CHEMBL5538724	CHEMBL5537138
CHEMBL3383595	CHEMBL3351528
CHEMBL5517548	CHEMBL5512695
CHEMBL4270255	CHEMBL4266056
CHEMBL3119938	CHEMBL3112572
CHEMBL5516741	CHEMBL5512679
CHEMBL1039278	CHEMBL1155962
CHEMBL5368227	CHEMBL5365474
CHEMBL3382939	CHEMBL3351860
CHEMBL5264773	CHEMBL5260844
CHEMBL1034538	CHEMBL1151935
CHEMBL5516755	CHEMBL5512679
CHEMBL3383394	CHEMBL3351317
CHEMBL3430406	CHEMBL3430320
CHEMBL3861366	CHEMBL3860074
CHEMBL5381669	CHEMBL5380789
CHEMBL4429529	CHEMBL4428070
CHEMBL2184102	CHEMBL2177048
CHEMBL5104761	CHEMBL5104100
CHEMBL1763220	CHEMBL1759893
CHEMBL5358241	CHEMBL5356971
CHEMBL3265847	CHEMBL3259791
CHEMBL3801565	CHEMBL3797133
CHEMBL972465	CHEMBL1136886
CHEMBL4374649	CHEMBL4373675
CHEMBL771384	CHEMBL1126270
CHEMBL4005805	CHEMBL4004826
CHEMBL4381402	CHEMBL4376885
CHEMBL4412447	CHEMBL4411287
CHEMBL3430427	CHEMBL3430320
CHEMBL4703601	CHEMBL4699562
CHEMBL2060621	CHEMBL2057154
CHEMBL3508849	CHEMBL3508693
CHEMBL4380541	CHEMBL4376867
CHEMBL3430696	CHEMBL3430320
CHEMBL2148627	CHEMBL2146432
CHEMBL3430357	CHEMBL3430320
CHEMBL5374431	CHEMBL5370643
CHEMBL3436222	CHEMBL3436046
CHEMBL4667322	CHEMBL4665650
CHEMBL3430597	CHEMBL3430321
CHEMBL3615701	CHEMBL3612018
CHEMBL4689681	CHEMBL4680374
CHEMBL871230	CHEMBL1147801
CHEMBL3430488	CHEMBL3430320
CHEMBL5139699	CHEMBL5137025
CHEMBL3430591	CHEMBL3430321
CHEMBL3637054	CHEMBL3632475
CHEMBL4413490	CHEMBL4411314
CHEMBL3271185	CHEMBL3259733
CHEMBL2157805	CHEMBL2151039
CHEMBL4039282	CHEMBL4038301
CHEMBL3378104	CHEMBL3352487
CHEMBL4689621	CHEMBL4680373
CHEMBL1953526	CHEMBL1949557
CHEMBL3615013	CHEMBL3611997
CHEMBL1820251	CHEMBL1817657
CHEMBL5512093	CHEMBL5506068
CHEMBL4200763	CHEMBL4196169
CHEMBL1103133	CHEMBL1154970
CHEMBL4667480	CHEMBL4665653
CHEMBL2033879	CHEMBL2029212
CHEMBL3373953	CHEMBL3352482
CHEMBL1225864	CHEMBL1221377
CHEMBL5215556	CHEMBL5214898
CHEMBL1039575	CHEMBL1154688
CHEMBL3096370	CHEMBL3091454
CHEMBL886903	CHEMBL1139188
CHEMBL3430529	CHEMBL3430320
CHEMBL1936822	CHEMBL1932960
CHEMBL5731266	CHEMBL5725660
CHEMBL3889058	CHEMBL3886141
CHEMBL3223962	CHEMBL3217627
CHEMBL5037696	CHEMBL5036340
CHEMBL4050725	CHEMBL4049411
CHEMBL3430502	CHEMBL3430320
CHEMBL1274957	CHEMBL1268880
CHEMBL1931604	CHEMBL1926564
CHEMBL998723	CHEMBL1156565
CHEMBL3430527	CHEMBL3430320
CHEMBL5151162	CHEMBL5149984
CHEMBL5125261	CHEMBL5120921
CHEMBL4887186	CHEMBL4800722
CHEMBL1105838	CHEMBL1154258
CHEMBL3638082	CHEMBL3638030
CHEMBL3807655	CHEMBL3804820
CHEMBL5732169	CHEMBL5726153
CHEMBL3430562	CHEMBL3430320
CHEMBL2013365	CHEMBL2010700
CHEMBL3858850	CHEMBL3856249
CHEMBL2174912	CHEMBL2169886
CHEMBL5505675	CHEMBL5500428
CHEMBL3607064	CHEMBL3603827
CHEMBL4184687	CHEMBL4184096
CHEMBL1116645	CHEMBL1154342
CHEMBL3436219	CHEMBL3436046
CHEMBL5243034	CHEMBL5241108
CHEMBL4835481	CHEMBL4834420
CHEMBL3430435	CHEMBL3430320
CHEMBL2350655	CHEMBL2346654
CHEMBL2447583	CHEMBL2440066
CHEMBL3750698	CHEMBL3745665
CHEMBL5508918	CHEMBL5506004
CHEMBL2215678	CHEMBL2203262
CHEMBL4705420	CHEMBL4699641
CHEMBL3116554	CHEMBL3112398
CHEMBL1817373	CHEMBL1811901
CHEMBL1011666	CHEMBL1152811
CHEMBL2330395	CHEMBL2321831
CHEMBL945222	CHEMBL1157483
CHEMBL3430469	CHEMBL3430320
CHEMBL4821175	CHEMBL4819052
CHEMBL3430491	CHEMBL3430320
CHEMBL1953186	CHEMBL1949541
CHEMBL3436141	CHEMBL3436046
CHEMBL1110022	CHEMBL1157885
CHEMBL1686112	CHEMBL1681706
CHEMBL4200933	CHEMBL4196172
CHEMBL1647515	CHEMBL1641536
CHEMBL3430413	CHEMBL3430320
CHEMBL4735623	CHEMBL4732124
CHEMBL1261329	CHEMBL1255209
CHEMBL2019592	CHEMBL2016544
CHEMBL3638140	CHEMBL3638030
CHEMBL5168670	CHEMBL5154941
CHEMBL3743003	CHEMBL3739265
CHEMBL5168664	CHEMBL5154941
CHEMBL4265449	CHEMBL4261643
CHEMBL1011672	CHEMBL1152811
CHEMBL5320697	CHEMBL5316357
CHEMBL3383387	CHEMBL3351317
CHEMBL3602645	CHEMBL3600352
CHEMBL5735005	CHEMBL5727612
CHEMBL4688317	CHEMBL4680302
CHEMBL1011901	CHEMBL1153427
CHEMBL1116908	CHEMBL1156187
CHEMBL854582	CHEMBL1138974
CHEMBL3430596	CHEMBL3430321
CHEMBL2398849	CHEMBL2396549
CHEMBL5512024	CHEMBL5506067
CHEMBL5041728	CHEMBL5038653
CHEMBL4827915	CHEMBL4825733
CHEMBL2422131	CHEMBL2417435
CHEMBL1810388	CHEMBL1806498
CHEMBL2215013	CHEMBL2203205
CHEMBL796995	CHEMBL1133009
CHEMBL4709848	CHEMBL4706549
CHEMBL954296	CHEMBL1153958
CHEMBL3591514	CHEMBL3588758
CHEMBL5122785	CHEMBL5120828
CHEMBL5106465	CHEMBL5104171
CHEMBL968701	CHEMBL1138586
CHEMBL5264127	CHEMBL5260836
CHEMBL5393065	CHEMBL5390300
CHEMBL4351293	CHEMBL4350955
CHEMBL925955	CHEMBL1145558
CHEMBL2330779	CHEMBL2321724
CHEMBL5734260	CHEMBL5727226
CHEMBL4003495	CHEMBL4002590
CHEMBL5526863	CHEMBL5523756
CHEMBL3744556	CHEMBL3739370
CHEMBL2327882	CHEMBL2321820
CHEMBL3215094	CHEMBL1201862
CHEMBL3102516	CHEMBL3098111
CHEMBL3866780	CHEMBL3865819
CHEMBL976416	CHEMBL1156554
CHEMBL3430567	CHEMBL3430320
CHEMBL4374650	CHEMBL4373675
CHEMBL3631371	CHEMBL3627607
CHEMBL2427860	CHEMBL2424589
CHEMBL5123730	CHEMBL5120859
CHEMBL4030416	CHEMBL4028848
CHEMBL1053229	CHEMBL1153458
CHEMBL4605419	CHEMBL4602703
CHEMBL2338825	CHEMBL2331448
CHEMBL4835850	CHEMBL4834430
CHEMBL3591805	CHEMBL3588755
CHEMBL5478147	CHEMBL5465560
CHEMBL3430619	CHEMBL3430321
CHEMBL5523086	CHEMBL5518245
CHEMBL3384134	CHEMBL3351225
CHEMBL3602657	CHEMBL3600352
CHEMBL944378	CHEMBL1152295
CHEMBL5223507	CHEMBL5223075
CHEMBL3870967	CHEMBL3870336
CHEMBL662311	CHEMBL1135758
CHEMBL1918580	CHEMBL1914405
CHEMBL3430720	CHEMBL3430320
CHEMBL1272885	CHEMBL1268849
CHEMBL1059728	CHEMBL1152381
CHEMBL831576	CHEMBL1142768
CHEMBL3579944	CHEMBL3576800
CHEMBL3829469	CHEMBL3826935
CHEMBL899478	CHEMBL1137440
CHEMBL1070001	CHEMBL1153120
CHEMBL660921	CHEMBL1128716
CHEMBL2339897	CHEMBL2331085
CHEMBL1039906	CHEMBL1156057
CHEMBL3430364	CHEMBL3430320
CHEMBL1959242	CHEMBL1955838
CHEMBL3583096	CHEMBL3580555
CHEMBL5357869	CHEMBL5356956
CHEMBL3578618	CHEMBL3576844
CHEMBL4618637	CHEMBL4616677
CHEMBL1023476	CHEMBL1158414
CHEMBL968040	CHEMBL1139413
CHEMBL4629714	CHEMBL4627393
CHEMBL5129831	CHEMBL5126603
CHEMBL4030033	CHEMBL4028831
CHEMBL3869656	CHEMBL3868612
CHEMBL5530782	CHEMBL5528062
CHEMBL2216273	CHEMBL2203133
CHEMBL5360237	CHEMBL5357068
CHEMBL3430387	CHEMBL3430320
CHEMBL5377366	CHEMBL5375967
CHEMBL4431168	CHEMBL4428134
CHEMBL968700	CHEMBL1138586
CHEMBL5516912	CHEMBL5512682
CHEMBL3998584	CHEMBL3997782
CHEMBL4004502	CHEMBL4002640
CHEMBL3430400	CHEMBL3430320
CHEMBL5516904	CHEMBL5512682
CHEMBL3620197	CHEMBL3616374
CHEMBL4199528	CHEMBL4196112
CHEMBL5352788	CHEMBL5352388
CHEMBL5357934	CHEMBL5356958
CHEMBL5161214	CHEMBL5154787
CHEMBL5304137	CHEMBL5303763
CHEMBL4413347	CHEMBL4411307
CHEMBL3436109	CHEMBL3436046
CHEMBL5252388	CHEMBL5247677
CHEMBL5737036	CHEMBL5728574
CHEMBL5054319	CHEMBL5053512
CHEMBL5259442	CHEMBL5257092
CHEMBL3819856	CHEMBL3817762
CHEMBL5223848	CHEMBL5223084
CHEMBL3767784	CHEMBL3763085
CHEMBL2344008	CHEMBL2331553
CHEMBL3610825	CHEMBL3608248
CHEMBL4830699	CHEMBL4828748
CHEMBL4700514	CHEMBL4699433
CHEMBL2382572	CHEMBL2380236
CHEMBL1633014	CHEMBL1629455
CHEMBL3430563	CHEMBL3430320
CHEMBL5225990	CHEMBL5223177
CHEMBL4355824	CHEMBL4354805
CHEMBL1054110	CHEMBL1153045
CHEMBL1272988	CHEMBL1268886
CHEMBL3436142	CHEMBL3436046
CHEMBL4058412	CHEMBL4052799
CHEMBL5586364	CHEMBL5584296
CHEMBL2217331	CHEMBL2216747
CHEMBL5318820	CHEMBL5316317
CHEMBL5735396	CHEMBL5727804
CHEMBL3705623	CHEMBL3638921
CHEMBL5383356	CHEMBL5380818
CHEMBL3106829	CHEMBL3102707
CHEMBL5334005	CHEMBL5331107
CHEMBL3074981	CHEMBL3046773
CHEMBL908898	CHEMBL1137327
CHEMBL889314	CHEMBL1145378
CHEMBL3762972	CHEMBL3758150
CHEMBL947435	CHEMBL1157525
CHEMBL4021976	CHEMBL4020761
CHEMBL3406081	CHEMBL3400008
CHEMBL4021478	CHEMBL4020734
CHEMBL2186062	CHEMBL2177046
CHEMBL5516903	CHEMBL5512682
CHEMBL3638067	CHEMBL3638030
CHEMBL4882325	CHEMBL4507279
CHEMBL5144798	CHEMBL5143540
CHEMBL4410909	CHEMBL4406913
CHEMBL4370899	CHEMBL4368940
CHEMBL3430326	CHEMBL3430320
CHEMBL3883136	CHEMBL3882737
CHEMBL1925825	CHEMBL1921704
CHEMBL5731263	CHEMBL5725659
CHEMBL4623854	CHEMBL4622872
CHEMBL5304091	CHEMBL5303762
CHEMBL5318453	CHEMBL5316310
CHEMBL1175790	CHEMBL1177792
CHEMBL4623843	CHEMBL4622872
CHEMBL5050801	CHEMBL5046323
CHEMBL4427201	CHEMBL4425152
CHEMBL4734895	CHEMBL4732108
CHEMBL3436081	CHEMBL3436046
CHEMBL4004321	CHEMBL4002630
CHEMBL4730058	CHEMBL4725394
CHEMBL5030399	CHEMBL5029189
CHEMBL2071936	CHEMBL2069205
CHEMBL5347868	CHEMBL5346882
CHEMBL3993158	CHEMBL3992509
CHEMBL5609895	CHEMBL5608201
CHEMBL2389567	CHEMBL2384974
CHEMBL2327767	CHEMBL2321764
CHEMBL3638117	CHEMBL3638030
CHEMBL4047409	CHEMBL4043239
CHEMBL5582341	CHEMBL5579877
CHEMBL4044435	CHEMBL4043105
CHEMBL4137010	CHEMBL4130624
CHEMBL1052905	CHEMBL1154613
CHEMBL929421	CHEMBL1145598
CHEMBL4406249	CHEMBL4402602
CHEMBL1918380	CHEMBL1914441
CHEMBL4234954	CHEMBL4229483
CHEMBL2020462	CHEMBL2016510
CHEMBL1053972	CHEMBL1152451
CHEMBL5334826	CHEMBL5331127
CHEMBL5368552	CHEMBL5365483
CHEMBL975252	CHEMBL1153974
CHEMBL4683752	CHEMBL4680157
CHEMBL3430328	CHEMBL3430320
CHEMBL5476625	CHEMBL5465560
CHEMBL5521450	CHEMBL5518220
CHEMBL5375455	CHEMBL5370671
CHEMBL4887067	CHEMBL4507282
CHEMBL3413194	CHEMBL3407438
CHEMBL2065451	CHEMBL2062503
CHEMBL691013	CHEMBL1135758
CHEMBL3791472	CHEMBL3784951
CHEMBL944827	CHEMBL1140829
CHEMBL3430458	CHEMBL3430320
CHEMBL3378638	CHEMBL3352784
CHEMBL4396475	CHEMBL4393722
CHEMBL3999268	CHEMBL3997808
CHEMBL4040883	CHEMBL4038335
CHEMBL4734907	CHEMBL4732108
CHEMBL2330781	CHEMBL2321724
CHEMBL1120444	CHEMBL1155519
CHEMBL5732351	CHEMBL5726255
CHEMBL5326843	CHEMBL5325430
CHEMBL3430325	CHEMBL3430320
CHEMBL1955663	CHEMBL1949521
CHEMBL4678423	CHEMBL4673338
CHEMBL830651	CHEMBL1142768
CHEMBL888509	CHEMBL1145410
CHEMBL2433139	CHEMBL2429781
CHEMBL914485	CHEMBL1149290
CHEMBL1074123	CHEMBL1159083
CHEMBL1063998	CHEMBL1152417
CHEMBL3742791	CHEMBL3739265
CHEMBL3638118	CHEMBL3638030
CHEMBL3869360	CHEMBL3868596
CHEMBL3430483	CHEMBL3430320
CHEMBL4720270	CHEMBL4715816
CHEMBL948900	CHEMBL1141595
CHEMBL4605421	CHEMBL4602703
CHEMBL4011432	CHEMBL4007508
CHEMBL1817374	CHEMBL1811901
CHEMBL3436092	CHEMBL3436046
CHEMBL2044716	CHEMBL2040756
CHEMBL3429792	CHEMBL3425497
CHEMBL3624814	CHEMBL3621143
CHEMBL3594793	CHEMBL3593212
CHEMBL4813173	CHEMBL4811281
CHEMBL3880757	CHEMBL3880396
CHEMBL5136077	CHEMBL5131537
CHEMBL5530461	CHEMBL5528056
CHEMBL4701757	CHEMBL4699485
CHEMBL3430489	CHEMBL3430320
CHEMBL3430396	CHEMBL3430320
CHEMBL3430449	CHEMBL3430320
CHEMBL3430726	CHEMBL3430320
CHEMBL3813473	CHEMBL3808373
CHEMBL3879968	CHEMBL3879885
CHEMBL4841581	CHEMBL4840347
CHEMBL5512769	CHEMBL5512598
CHEMBL3859699	CHEMBL3856276
CHEMBL4324787	CHEMBL4321858
CHEMBL972461	CHEMBL1136885
CHEMBL1051824	CHEMBL1153519
CHEMBL3420425	CHEMBL3414497
CHEMBL5622380	CHEMBL5620393
CHEMBL2422129	CHEMBL2417435
CHEMBL3430390	CHEMBL3430320
CHEMBL2342062	CHEMBL2331361
CHEMBL3430547	CHEMBL3430320
CHEMBL3430586	CHEMBL3430321
CHEMBL3430481	CHEMBL3430320
CHEMBL1954402	CHEMBL1949653
CHEMBL1022593	CHEMBL1152177
CHEMBL1820828	CHEMBL1817551
CHEMBL1027668	CHEMBL1137783
CHEMBL2439896	CHEMBL2434948
CHEMBL4707280	CHEMBL4706478
CHEMBL3880276	CHEMBL3879906
CHEMBL4881636	CHEMBL4507275
CHEMBL5054227	CHEMBL5053510
CHEMBL4193795	CHEMBL4190331
CHEMBL3889096	CHEMBL3886940
CHEMBL5554826	CHEMBL5550221
CHEMBL2026526	CHEMBL2021777
CHEMBL3854736	CHEMBL3853317
CHEMBL3436128	CHEMBL3436046
CHEMBL1959251	CHEMBL1955838
CHEMBL3638115	CHEMBL3638030
CHEMBL4015500	CHEMBL4014310
CHEMBL3131986	CHEMBL3124857
CHEMBL4704384	CHEMBL4699593
CHEMBL3638137	CHEMBL3638030
CHEMBL3880243	CHEMBL3879905
CHEMBL3436057	CHEMBL3436046
CHEMBL2217333	CHEMBL2216747
CHEMBL898851	CHEMBL1137497
CHEMBL1925887	CHEMBL1921692
CHEMBL4817039	CHEMBL4813992
CHEMBL4825319	CHEMBL4823315
CHEMBL854895	CHEMBL1137586
CHEMBL4134119	CHEMBL4130451
CHEMBL5247186	CHEMBL5244277
CHEMBL1015853	CHEMBL1136872
CHEMBL829377	CHEMBL1139555
CHEMBL4189945	CHEMBL4184335
CHEMBL3638134	CHEMBL3638030
CHEMBL2160723	CHEMBL2157884
CHEMBL3638075	CHEMBL3638030
CHEMBL1647980	CHEMBL1641497
CHEMBL3116939	CHEMBL3112421
CHEMBL4677123	CHEMBL4673269
CHEMBL3638106	CHEMBL3638030
CHEMBL1827211	CHEMBL1821583
CHEMBL5100513	CHEMBL5096243
CHEMBL3436107	CHEMBL3436046
CHEMBL3430521	CHEMBL3430320
CHEMBL1227789	CHEMBL1221253
CHEMBL3430352	CHEMBL3430320
CHEMBL4032610	CHEMBL4028901
CHEMBL3635896	CHEMBL3632483
CHEMBL5530462	CHEMBL5528056
CHEMBL3430432	CHEMBL3430320
CHEMBL3873911	CHEMBL3872247
CHEMBL1803706	CHEMBL1800066
CHEMBL3880280	CHEMBL3879906
CHEMBL4736144	CHEMBL4732141
CHEMBL5534682	CHEMBL5532667
CHEMBL4036825	CHEMBL4033760
CHEMBL1959689	CHEMBL1955809
CHEMBL5732259	CHEMBL5726194
CHEMBL4478365	CHEMBL4477209
CHEMBL4616470	CHEMBL4613325
CHEMBL4329555	CHEMBL4325910
CHEMBL4840064	CHEMBL4837261
CHEMBL4041603	CHEMBL4041464
CHEMBL5534419	CHEMBL5532664
CHEMBL3376666	CHEMBL3352656
CHEMBL3404543	CHEMBL3400001
CHEMBL4235947	CHEMBL4229528
CHEMBL1936933	CHEMBL1933007
CHEMBL3430461	CHEMBL3430320
CHEMBL4813123	CHEMBL4811281
CHEMBL2217324	CHEMBL2216747
CHEMBL5334006	CHEMBL5331107
CHEMBL3292514	CHEMBL3286180
CHEMBL1107481	CHEMBL1158546
CHEMBL3807653	CHEMBL3804820
CHEMBL3599847	CHEMBL3596131
CHEMBL5217541	CHEMBL5214978
CHEMBL4706994	CHEMBL4706475
CHEMBL3999979	CHEMBL3997850
CHEMBL4765973	CHEMBL4765231
CHEMBL4053025	CHEMBL4052588
CHEMBL5697035	CHEMBL5696440
CHEMBL4373076	CHEMBL4371069
CHEMBL3865060	CHEMBL3864161
CHEMBL5502999	CHEMBL5500379
CHEMBL854534	CHEMBL1138972
CHEMBL4626005	CHEMBL4622971
CHEMBL5058864	CHEMBL5058643
CHEMBL4399583	CHEMBL4396928
CHEMBL4832310	CHEMBL4831500
CHEMBL4052295	CHEMBL4049454
CHEMBL4818032	CHEMBL4814034
CHEMBL5116012	CHEMBL5113417
CHEMBL5166943	CHEMBL5154906
CHEMBL5465596	CHEMBL5465560
CHEMBL1045136	CHEMBL1152519
CHEMBL4669513	CHEMBL4665738
CHEMBL4344564	CHEMBL4342468
CHEMBL3774209	CHEMBL3769385
CHEMBL4017761	CHEMBL4017456
CHEMBL4373387	CHEMBL4371089
CHEMBL4829594	CHEMBL4828724
CHEMBL3638148	CHEMBL3638030
CHEMBL3811000	CHEMBL3808348
CHEMBL1959249	CHEMBL1955838
CHEMBL2429415	CHEMBL2424579
CHEMBL5738788	CHEMBL5729486
CHEMBL4729806	CHEMBL4725387
CHEMBL2150540	CHEMBL2146454
CHEMBL4769898	CHEMBL4765317
CHEMBL5357496	CHEMBL5356945
CHEMBL4888259	CHEMBL4800731
CHEMBL4667481	CHEMBL4665653
CHEMBL4004312	CHEMBL4002630
CHEMBL2020267	CHEMBL2016472
CHEMBL3090926	CHEMBL3085763
CHEMBL3424409	CHEMBL3421616
CHEMBL4734894	CHEMBL4732108
CHEMBL3436079	CHEMBL3436046
CHEMBL4012329	CHEMBL4011607
CHEMBL5038084	CHEMBL5036355
CHEMBL1043534	CHEMBL1155318
CHEMBL2184032	CHEMBL2177022
CHEMBL4709255	CHEMBL4706533
CHEMBL5734394	CHEMBL5727305
CHEMBL5734466	CHEMBL5727343
CHEMBL3744110	CHEMBL3739339
CHEMBL3888490	CHEMBL3886728
CHEMBL3413736	CHEMBL3407353
CHEMBL1030632	CHEMBL1136855
CHEMBL1291557	CHEMBL1287756
CHEMBL1120719	CHEMBL1155513
CHEMBL3430450	CHEMBL3430320
CHEMBL3096729	CHEMBL3091311
CHEMBL5136713	CHEMBL5131568
CHEMBL3638114	CHEMBL3638030
CHEMBL3742792	CHEMBL3739265
CHEMBL3399089	CHEMBL3397009
CHEMBL5043763	CHEMBL5042500
CHEMBL2384851	CHEMBL2380242
CHEMBL703976	CHEMBL1128175
CHEMBL1046361	CHEMBL1155365
CHEMBL3384644	CHEMBL3351317
CHEMBL1937493	CHEMBL1932917
CHEMBL1287090	CHEMBL1275350
CHEMBL4769920	CHEMBL4765317
CHEMBL4414831	CHEMBL4414548
CHEMBL3430695	CHEMBL3430320
CHEMBL2021110	CHEMBL2016485
CHEMBL3625362	CHEMBL3621164
CHEMBL3374870	CHEMBL3352160
CHEMBL4833974	CHEMBL4831547
CHEMBL3430428	CHEMBL3430320
CHEMBL2211966	CHEMBL2203078
CHEMBL4023707	CHEMBL4020831
CHEMBL3430723	CHEMBL3430320
CHEMBL4774973	CHEMBL4765455
CHEMBL1819679	CHEMBL1817582
CHEMBL5733754	CHEMBL5726954
CHEMBL5388468	CHEMBL5385904
CHEMBL3436050	CHEMBL3436046
CHEMBL4677231	CHEMBL4673273
CHEMBL887107	CHEMBL1139198
CHEMBL1027667	CHEMBL1137783
CHEMBL1762952	CHEMBL1759932
CHEMBL4622343	CHEMBL4619807
CHEMBL1020033	CHEMBL1155077
CHEMBL5129511	CHEMBL5126594
CHEMBL4735622	CHEMBL4732124
CHEMBL3436075	CHEMBL3436046
CHEMBL5522442	CHEMBL5518235
CHEMBL4342657	CHEMBL4342403
CHEMBL2186403	CHEMBL2176916
CHEMBL5732140	CHEMBL5726143
CHEMBL1918475	CHEMBL1914324
CHEMBL4822035	CHEMBL4819093
CHEMBL3599417	CHEMBL3596134
CHEMBL1657555	CHEMBL1649104
CHEMBL5130607	CHEMBL5126626
CHEMBL3382553	CHEMBL3352744
CHEMBL5320104	CHEMBL5316345
CHEMBL4700151	CHEMBL4699418
CHEMBL1918927	CHEMBL1914304
CHEMBL4619087	CHEMBL4616704
CHEMBL815524	CHEMBL1128729
CHEMBL5043276	CHEMBL5042486
CHEMBL768696	CHEMBL1134676
CHEMBL5338534	CHEMBL5335864
CHEMBL3430418	CHEMBL3430320
CHEMBL867939	CHEMBL1145312
CHEMBL4410994	CHEMBL4406916
CHEMBL3790417	CHEMBL3785091
CHEMBL3102517	CHEMBL3098111
CHEMBL1251106	CHEMBL1250528
CHEMBL3880176	CHEMBL3879903
CHEMBL1656347	CHEMBL1649093
CHEMBL3436214	CHEMBL3436046
CHEMBL2072751	CHEMBL2069242
CHEMBL3591517	CHEMBL3588758
CHEMBL1259359	CHEMBL1255514
CHEMBL4733228	CHEMBL4732051
CHEMBL4829567	CHEMBL4828723
CHEMBL5058796	CHEMBL5058643
CHEMBL5148466	CHEMBL5143713
CHEMBL3615014	CHEMBL3611997
CHEMBL1018632	CHEMBL1152875
CHEMBL4840588	CHEMBL4840305
CHEMBL1924167	CHEMBL1921748
CHEMBL1032303	CHEMBL1140155
CHEMBL4721729	CHEMBL4715822
CHEMBL4345249	CHEMBL4342489
CHEMBL4813175	CHEMBL4811281
CHEMBL3626607	CHEMBL3621151
CHEMBL2396015	CHEMBL2390921
CHEMBL928992	CHEMBL1141544
CHEMBL3508852	CHEMBL3508693
CHEMBL5168419	CHEMBL5154936
